Trail#,Year,State,Site,Core,Block,Long,Lat,Seq,Horizon,Depth_Start,Depth_End,Clay,Silt,Sand,CEC,TC,TOC,TIC,OM1,OM2,OM3,N,pH_salt,pH_water,EC1:1,BD_Measured,BD_Saxton,WC,Sample_Date,Sample_Tip,Field_Notes,Field_Notes2
41,2016,MO,Bradford,3,3,-92.19692789135,38.890760787911,1,Ap,0,24,21.9,72.4,5.7,17.12,0.87,0.87,0,.,1.4964,2.06,0.107,6.14,6.66,.,1.28,1.36,0.225,3/17/2016,SR,,
41,2016,MO,Bradford,3,3,-92.19692789135,38.890760787911,2,Bt,24,39,50.8,47.9,1.3,34.32,0.7,0.7,0,.,1.204,2.12,0.077,4.74,5.42,.,1.4,1.2,0.341,3/17/2016,SR,,
41,2016,MO,Bradford,3,3,-92.19692789135,38.890760787911,3,Btg1,39,61,38.2,58,3.8,29.31,0.37,0.37,0,.,0.6364,1.56,0.06,4.74,5.5,.,1.5,1.3,0.279,3/17/2016,SR,,
41,2016,MO,Bradford,3,3,-92.19692789135,38.890760787911,4,Btg2,61,82,30.1,65.7,4.2,25.7,0.22,0.22,0,.,0.3784,1.13,0.036,5.27,5.94,.,1.61,1.38,0.271,3/17/2016,SR,Marbling,
41,2016,MO,Bradford,3,3,-92.19692789135,38.890760787911,5,Btg3,82,109,28.3,69,2.7,24.69,0.19,0.19,0,.,0.3268,0.96,0.033,5.6,6.32,.,1.57,1.4,0.234,3/17/2016,SR,,
41,2016,MO,Bradford,4,4,-92.196711492172,38.89070969366,1,Ap,0,21,19.4,74.8,5.8,16.67,1,1,0,.,1.72,2.18,0.121,6.15,6.73,.,1.2,1.36,0.208,3/17/2016,SR,,
41,2016,MO,Bradford,4,4,-92.196711492172,38.89070969366,2,Btg1,21,48,48,50.2,1.8,33.6,0.66,0.66,0,.,1.1352,2.17,0.078,5.05,5.67,.,1.36,1.22,0.317,3/17/2016,SR,,
41,2016,MO,Bradford,4,4,-92.196711492172,38.89070969366,3,Btg2,48,70,40.6,57.9,1.5,30.11,0.44,0.44,0,.,0.7568,1.39,0.05,5.03,5.63,.,1.51,1.29,0.281,3/17/2016,SR,Marbling,
41,2016,MO,Bradford,4,4,-92.196711492172,38.89070969366,4,Btg3,70,97,30.8,66.1,3.1,25.57,0.24,0.24,0,.,0.4128,1.02,0.036,5.52,6.21,.,1.6,1.38,0.275,3/17/2016,SR,Marbling,
41,2016,MO,Bradford,4,4,-92.196711492172,38.89070969366,5,Btg4,97,116,26.5,70.7,2.8,20.24,0.19,0.19,0,.,0.3268,0.76,0.036,5.86,6.55,.,1.71,1.43,0.234,3/17/2016,SR,,
42,2016,MO,Loess,1,1,-92.905046814271,39.377792969266,1,Ap,0,18,25.2,70.8,4,18.5,1.48,1.48,0,.,2.5456,2.45,0.138,5.67,6.51,.,1.6,1.31,0.235,3/16/2016,SR,,
42,2016,MO,Loess,1,1,-92.905046814271,39.377792969266,2,Bt1,18,37,29.8,66.4,3.8,22.74,0.61,0.61,0,.,1.0492,1.82,0.071,5.86,6.46,.,1.51,1.33,0.268,3/16/2016,SR,,
42,2016,MO,Loess,1,1,-92.905046814271,39.377792969266,3,Bt2,37,51,29.1,66.9,4,22.05,0.43,0.43,0,.,0.7396,1.51,0.068,5.95,6.58,.,1.42,1.36,0.283,3/16/2016,SR,,
42,2016,MO,Loess,1,1,-92.905046814271,39.377792969266,4,BC1,51,75,27.3,69.6,3.1,20.54,0.35,0.35,0,.,0.602,1.24,0.061,5.99,6.67,.,1.45,1.39,0.273,3/16/2016,SR,,
42,2016,MO,Loess,1,1,-92.905046814271,39.377792969266,5,BC2,75,118,23.1,73.3,3.6,19.85,0.23,0.23,0,.,0.3956,0.99,0.038,6.03,6.92,.,1.37,1.44,0.277,3/16/2016,SR,,
42,2016,MO,Loess,2,2,-92.904791850446,39.378135783685,1,Ap,0,18,20.3,74.8,4.9,17.26,1.32,1.32,0,.,2.2704,2.68,0.143,5.71,6.28,.,1.36,1.31,0.247,3/16/2016,SR,,
42,2016,MO,Loess,2,2,-92.904791850446,39.378135783685,2,A2,18,36,25.5,70.9,3.6,18.4,0.97,0.97,0,.,1.6684,2.33,0.113,5.49,6.24,.,1.52,1.31,0.263,3/16/2016,SR,,
42,2016,MO,Loess,2,2,-92.904791850446,39.378135783685,3,Bt,36,55,27.9,67.8,4.3,19.17,0.84,0.84,0,.,1.4448,2.07,0.092,5.83,6.6,.,1.47,1.33,0.24,3/16/2016,SR,,
42,2016,MO,Loess,2,2,-92.904791850446,39.378135783685,4,B2,55,80,29.1,66.6,4.3,21.35,0.5,0.5,0,.,0.86,1.52,0.062,6.11,6.83,.,1.4,1.36,0.267,3/16/2016,SR,,
42,2016,MO,Loess,2,2,-92.904791850446,39.378135783685,5,BC,80,120,27.8,68,4.2,20.63,0.24,0.24,0,.,0.4128,1.03,0.055,6.17,6.94,.,1.48,1.4,0.273,3/16/2016,SR,,
42,2016,MO,Loess,3,3,-92.904681192486,39.377833515694,1,Ap,0,15,21.3,71.5,7.2,16.76,1.63,1.49,0.14,.,2.5628,2.96,0.151,6.81,7.28,.,1.5,1.29,0.254,3/16/2016,SR,,
42,2016,MO,Loess,3,3,-92.904681192486,39.377833515694,2,A2,15,30,28.3,67.4,4.3,19.64,0.7,0.7,0,.,1.204,1.96,0.078,5.65,6.51,.,1.5,1.33,0.251,3/16/2016,SR,,
42,2016,MO,Loess,3,3,-92.904681192486,39.377833515694,3,Bt1,30,54,31.1,65.1,3.8,22.21,0.47,0.47,0,.,0.8084,1.6,0.065,5.76,6.42,.,1.52,1.34,0.278,3/16/2016,SR,,
42,2016,MO,Loess,3,3,-92.904681192486,39.377833515694,4,B2,54,80,28.3,68.5,3.2,21.6,0.33,0.33,0,.,0.5676,1.28,0.057,5.8,6.38,.,1.47,1.38,0.274,3/16/2016,SR,,
42,2016,MO,Loess,3,3,-92.904681192486,39.377833515694,5,BC,80,118,27.2,69.7,3.1,21.4,0.25,0.25,0,.,0.43,1.09,0.046,5.46,6.13,.,1.49,1.4,0.28,3/16/2016,SR,,
42,2016,MO,Loess,4,4,-92.904498170414,39.378009076097,1,Ap,0,15,20.2,74.4,5.4,16.13,1.38,1.38,0,.,2.3736,2.7,0.152,5.59,6.25,.,1.4,1.31,0.25,3/16/2016,SR,,
42,2016,MO,Loess,4,4,-92.904498170414,39.378009076097,2,A2,15,28,24.9,69.7,5.4,17.62,0.88,0.88,0,.,1.5136,1.96,0.103,5.68,6.44,.,1.57,1.35,0.224,3/16/2016,SR,,
42,2016,MO,Loess,4,4,-92.904498170414,39.378009076097,3,Bt1,28,49,30,65.7,4.3,20.96,0.59,0.59,0,.,1.0148,1.68,0.073,6,6.72,.,1.51,1.34,0.261,3/16/2016,SR,,
42,2016,MO,Loess,4,4,-92.904498170414,39.378009076097,4,B2,49,80,26.6,68.7,4.7,21.9,0.4,0.4,0,.,0.688,1.33,0.059,6.26,7,.,1.45,1.39,0.272,3/16/2016,SR,,
42,2016,MO,Loess,4,4,-92.904498170414,39.378009076097,5,BC,80,117,25.6,70.2,4.2,21.58,0.19,0.19,0,.,0.3268,1.03,0.041,6.15,6.91,.,1.5,1.42,0.276,3/16/2016,SR,,
43,2016,MO,Troth,1,1,-92.259723369726,38.656902077962,1,Ap,0,20,38.5,51.2,10.3,30.52,1.11,1.11,0,.,1.9092,2.29,0.122,7.09,7.58,.,1.49,1.3,0.263,3/23/2016,NR,,
43,2016,MO,Troth,1,1,-92.259723369726,38.656902077962,2,A,20,39,45,47.3,7.7,33.29,1.06,0.95,0.11,.,1.634,2.08,0.1,7.05,7.56,.,1.5,1.26,0.267,3/23/2016,NR,,
43,2016,MO,Troth,1,1,-92.259723369726,38.656902077962,3,A/Bt,39,57,38,58.4,3.6,29.06,1.08,0.79,0.29,.,1.3588,1.85,0.079,7.22,7.75,.,1.28,1.29,0.296,3/23/2016,NR,,
43,2016,MO,Troth,1,1,-92.259723369726,38.656902077962,4,Bq1,57,75,11.3,47.4,41.3,10.61,0.82,0.32,0.5,.,0.5504,0.72,0.038,7.33,7.92,.,1.44,1.58,0.225,3/23/2016,NR,Very Sandy,
43,2016,MO,Troth,1,1,-92.259723369726,38.656902077962,5,Bq2,75,112,4.3,7,88.7,5.32,0.57,0.11,0.46,.,0.1892,0.33,0.015,7.34,7.91,.,.,1.55,0.126,3/23/2016,NR,Very Sandy,
43,2016,MO,Troth,2,2,-92.259958754926,38.656706976806,1,Ap,0,19,38.9,53,8.1,30.66,1.41,1.32,0.09,.,2.2704,2.44,0.145,7.16,7.6,.,1.4,1.28,0.245,3/23/2016,NR,,
43,2016,MO,Troth,2,2,-92.259958754926,38.656706976806,2,A,19,36,46.3,52.3,1.4,34.79,1.51,0.9,0.61,.,1.548,1.99,0.097,7.28,7.69,.,1.56,1.23,0.249,3/23/2016,NR,,
43,2016,MO,Troth,2,2,-92.259958754926,38.656706976806,3,Bt,36,53,44.8,49.5,5.7,32.41,1.34,0.99,0.35,.,1.7028,2.02,0.107,7.19,7.66,.,1.3,1.26,0.333,3/23/2016,NR,,
43,2016,MO,Troth,2,2,-92.259958754926,38.656706976806,4,Bq,53,80,11.7,44.7,43.6,11.93,0.92,0.46,0.46,.,0.7912,0.89,0.039,7.25,7.92,.,1.29,1.57,0.266,3/23/2016,NR,Sandy,
43,2016,MO,Troth,2,2,-92.259958754926,38.656706976806,5,2Bg,80,110,39.7,56.3,4,29.11,1.26,0.85,0.41,.,1.462,1.76,0.086,7.34,7.82,.,1.3,1.29,0.303,3/23/2016,NR,Clay,
43,2016,MO,Troth,3,3,-92.259428940754,38.656703422332,1,Ap,0,24,38.1,53.2,8.7,31.52,1.23,1.23,0,.,2.1156,2.46,0.12,7.16,7.55,.,1.43,1.28,0.278,3/23/2016,NR,,
43,2016,MO,Troth,3,3,-92.259428940754,38.656703422332,2,A,24,49,48.4,46.5,5.1,36.05,1.23,1.02,0.21,.,1.7544,2.17,0.104,7.18,7.66,.,1.41,1.23,0.316,3/23/2016,NR,,
43,2016,MO,Troth,3,3,-92.259428940754,38.656703422332,3,Bq,49,63,19.5,65.7,14.8,19.72,0.99,0.62,0.37,.,1.0664,1.26,0.058,7.25,7.84,.,1.28,1.46,0.286,3/23/2016,NR,,
43,2016,MO,Troth,3,3,-92.259428940754,38.656703422332,4,2B,63,87,32,58.9,9.1,24.79,1.07,0.71,0.36,.,1.2212,1.52,0.067,7.31,7.83,.,1.41,1.36,0.299,3/23/2016,NR,,
43,2016,MO,Troth,3,3,-92.259428940754,38.656703422332,5,2Bq,87,106,20.7,54,25.3,16.92,0.82,0.43,0.39,.,0.7396,1.05,0.045,7.4,7.89,.,1.3,1.5,0.287,3/23/2016,NR,,
43,2016,MO,Troth,4,4,-92.259321516636,38.656347974881,1,Ap,0,24,33.3,52.3,14.4,28.32,1.44,1.37,0.07,.,2.3564,2.47,0.129,7.16,7.64,.,1.34,1.32,0.259,3/23/2016,NR,,
43,2016,MO,Troth,4,4,-92.259321516636,38.656347974881,2,A,24,45,32,52.6,15.4,25.82,0.95,0.81,0.14,.,1.3932,1.74,0.079,7.2,7.77,.,1.57,1.37,0.248,3/23/2016,NR,,
43,2016,MO,Troth,4,4,-92.259321516636,38.656347974881,3,A/Bt,45,61,34.8,62,3.2,27.73,1.1,0.79,0.31,.,1.3588,1.76,0.072,7.34,7.87,.,1.31,1.31,0.31,3/23/2016,NR,,
43,2016,MO,Troth,4,4,-92.259321516636,38.656347974881,4,Bt2,61,76,17.6,74.8,7.6,17.27,0.98,0.62,0.36,.,1.0664,1.27,0.053,7.34,7.9,.,1.21,1.46,0.309,3/23/2016,NR,,
43,2016,MO,Troth,4,4,-92.259321516636,38.656347974881,5,Bq,76,110,1.2,2.6,96.2,2.85,0.28,0.12,0.16,.,0.2064,0.21,0.014,7.32,7.95,.,.,1.5,0.051,3/23/2016,NR,Very Sandy,
44,2016,ND,Amenia,1,1,-97.183738992114,46.985205330914,1,Ap,0,26,23.1,39,37.9,27.03,2.1,2.1,0,.,3.612,3.15,0.181,7.25,7.46,1.54,1.08,1.38,0.248,5/3/2016,SR,,
44,2016,ND,Amenia,1,1,-97.183738992114,46.985205330914,2,Bk1,26,42,25.8,40.2,34,17.49,2.67,1,1.67,.,1.72,1.71,0.1,7.61,7.62,2.19,1.67,1.46,0.266,5/3/2016,SR,,
44,2016,ND,Amenia,1,1,-97.183738992114,46.985205330914,3,Bk2,42,66,20.6,43.9,35.5,14.97,2.12,0.62,1.5,.,1.0664,1.18,0.063,7.87,7.88,2.35,1.36,1.51,0.224,5/3/2016,SR,,
44,2016,ND,Amenia,1,1,-97.183738992114,46.985205330914,4,C1,66,92,18.1,63.7,18.2,14.98,2.38,0.31,2.07,.,0.5332,0.86,0.044,7.84,7.94,1.85,1.25,1.51,0.246,5/3/2016,SR,,
44,2016,ND,Amenia,1,1,-97.183738992114,46.985205330914,5,C2,92,116,16.8,73.7,9.5,15.36,2.24,0.26,1.98,.,0.4472,0.86,0.03,7.85,7.89,1.95,1.33,1.5,0.324,5/3/2016,SR,,
44,2016,ND,Amenia,2,2,-97.183595149857,46.985345543926,1,Ap,0,29,21.8,38.9,39.3,25.96,1.91,1.91,0,.,3.2852,2.93,0.165,7.49,7.54,1.86,1.35,1.4,0.253,5/3/2016,SR,,
44,2016,ND,Amenia,2,2,-97.183595149857,46.985345543926,2,Bk1,29,45,23.2,39.4,37.4,17.49,2.35,1.07,1.28,.,1.8404,1.72,0.105,7.83,7.9,2.17,1.31,1.48,0.253,5/3/2016,SR,,
44,2016,ND,Amenia,2,2,-97.183595149857,46.985345543926,3,Bk2,45,64,20.7,43.5,35.8,13.08,2.53,0.49,2.04,.,0.8428,1.02,0.052,7.95,7.96,1.68,1.29,1.53,0.238,5/3/2016,SR,,
44,2016,ND,Amenia,2,2,-97.183595149857,46.985345543926,4,C1,64,92,20.4,64.8,14.8,14.33,2.88,0.28,2.6,.,0.4816,0.84,0.036,7.97,8.01,2.1,1.41,1.5,0.273,5/3/2016,SR,,
44,2016,ND,Amenia,2,2,-97.183595149857,46.985345543926,5,C2,92,118,17.2,76.1,6.7,15.9,2.59,0.26,2.33,.,0.4472,0.92,0.032,7.89,7.91,2.31,1.25,1.49,0.334,5/3/2016,SR,More redox,
44,2016,ND,Amenia,3,3,-97.183434751507,46.985478690762,1,A,0,25,21.8,39.9,38.3,27.13,2.07,2.07,0,.,3.5604,3.17,0.181,7.34,7.47,1.38,1.41,1.38,0.271,5/3/2016,SR,,
44,2016,ND,Amenia,3,3,-97.183434751507,46.985478690762,2,Bk1,25,40,25.3,38.9,35.8,16.9,3.1,1.18,1.92,.,2.0296,1.91,0.109,7.7,7.7,2.08,1.27,1.45,0.279,5/3/2016,SR,,
44,2016,ND,Amenia,3,3,-97.183434751507,46.985478690762,3,Bk2,40,66,23.3,44.1,32.6,14.86,2.57,0.71,1.86,.,1.2212,1.29,0.072,7.8,7.8,2.74,1.33,1.49,0.22,5/3/2016,SR,,
44,2016,ND,Amenia,3,3,-97.183434751507,46.985478690762,4,C1,66,95,21.7,57.2,21.1,14.39,2.83,0.37,2.46,.,0.6364,0.84,0.037,7.91,7.94,2.12,1.22,1.5,0.26,5/3/2016,SR,,
44,2016,ND,Amenia,3,3,-97.183434751507,46.985478690762,5,C2,95,117,17.4,75.9,6.7,15.07,2.45,0.29,2.16,.,0.4988,0.97,0.034,7.82,7.91,2.27,1.36,1.48,0.337,5/3/2016,SR,,
44,2016,ND,Amenia,4,4,-97.183347711627,46.985635391408,1,A,0,21,26.3,38.2,35.5,29.58,2.35,2.35,0,.,4.042,3.68,0.215,6.96,7.55,0.35,1.42,1.35,0.247,5/3/2016,SR,,
44,2016,ND,Amenia,4,4,-97.183347711627,46.985635391408,2,Bw1,21,33,22.7,41.1,36.2,25.69,1.48,1.48,0,.,2.5456,2.34,0.13,7.54,7.88,0.39,1.65,1.43,0.278,5/3/2016,SR,,
44,2016,ND,Amenia,4,4,-97.183347711627,46.985635391408,3,Bw2,33,54,20,37.3,42.7,19.93,0.72,0.72,0,.,1.2384,1.22,0.074,7.65,7.85,0.66,1.33,1.53,0.233,5/3/2016,SR,,
44,2016,ND,Amenia,4,4,-97.183347711627,46.985635391408,4,Bk,54,72,19.2,50.2,30.6,17.18,1.43,0.41,1.02,.,0.7052,0.93,0.06,7.74,7.91,0.86,1.38,1.53,0.048,5/3/2016,SR,,
44,2016,ND,Amenia,4,4,-97.183347711627,46.985635391408,5,C1,72,94,19.2,63.9,16.9,13.78,3.05,0.24,2.81,.,0.4128,0.72,0.044,7.84,8.01,0.84,1.33,1.52,0.334,5/3/2016,SR,,
44,2016,ND,Amenia,4,4,-97.183347711627,46.985635391408,6,C2,94,118,18.5,67.4,14.1,16.28,2.45,0.25,2.2,.,0.43,0.81,0.041,7.8,8.04,0.78,1.28,1.51,0.32,5/3/2016,SR,,
45,2016,ND,Durbin,1,1,-97.157559517937,46.858027361433,1,Ap,0,21,51.7,36.2,12.1,41.95,2.15,2.15,0,.,3.698,3.73,0.194,7.1,7.53,0.25,1.42,1.23,0.303,5/3/2016,SR,,Mapped as Fargo/Hegne
45,2016,ND,Durbin,1,1,-97.157559517937,46.858027361433,2,Bw,21,57,63.2,28.3,8.5,38.73,1.42,1.08,0.34,.,1.8576,1.83,0.095,7.62,7.99,0.37,1.38,1.18,0.332,5/3/2016,SR,,
45,2016,ND,Durbin,1,1,-97.157559517937,46.858027361433,3,Bk,57,104,62.8,29.6,7.6,35.71,1.44,0.89,0.55,.,1.5308,1.62,0.088,7.81,8.22,0.62,1.42,1.18,0.325,5/3/2016,SR,,
45,2016,ND,Durbin,1,1,-97.157559517937,46.858027361433,4,C,104,118,72.8,22.4,4.8,38.21,1.85,0.75,1.1,.,1.29,1.61,0.082,7.86,8.17,0.5,1.07,1.1,0.304,5/3/2016,SR,,
45,2016,ND,Durbin,2,2,-97.157366318122,46.858136855259,1,Ap,0,14,56.2,33.7,10.1,42.08,2.49,2.49,0,.,4.2828,4.17,0.211,7.32,7.79,0.43,1.13,1.21,0.331,5/3/2016,SR,Eroded,
45,2016,ND,Durbin,2,2,-97.157366318122,46.858136855259,2,Bk,14,56,79.5,18.7,1.8,39.9,1.51,0.79,0.72,.,1.3588,1.82,0.079,7.78,8.11,0.79,1.32,1.05,0.386,5/3/2016,SR,,
45,2016,ND,Durbin,2,2,-97.157366318122,46.858136855259,3,Bt,56,92,82.3,16.3,1.4,39.82,1.56,0.67,0.89,.,1.1524,1.68,0.072,7.8,8.21,0.65,0.93,1.02,0.405,5/3/2016,SR,,
45,2016,ND,Durbin,2,2,-97.157366318122,46.858136855259,4,C,92,121,82.4,17.2,0.4,34.93,1.62,0.31,1.31,.,0.5332,1.22,0.055,7.75,8.07,1.22,1.8,0.99,0.37,5/3/2016,SR,,
45,2016,ND,Durbin,3,3,-97.157205119449,46.857969789843,1,A,0,14,51.5,36.2,12.3,38.62,2.16,2.16,0,.,3.7152,3.52,0.181,7.19,7.6,0.35,1.3,1.24,0.308,5/3/2016,SR,,
45,2016,ND,Durbin,3,3,-97.157205119449,46.857969789843,2,Bk,14,45,55.5,33.1,11.4,31.7,2.41,1.05,1.36,.,1.806,1.84,0.104,7.8,8.01,0.62,1.39,1.24,0.301,5/3/2016,SR,,
45,2016,ND,Durbin,3,3,-97.157205119449,46.857969789843,3,Btk,45,80,63.1,27.3,9.6,31.6,2.3,0.64,1.66,.,1.1008,1.48,0.07,8.02,8.37,0.56,1.42,1.19,0.298,5/3/2016,SR,,
45,2016,ND,Durbin,3,3,-97.157205119449,46.857969789843,4,Bt,80,112,65.5,26.3,8.2,32.95,1.99,0.5,1.49,.,0.86,1.42,0.054,8,8.27,0.71,1.77,1.16,0.255,5/3/2016,SR,,
45,2016,ND,Durbin,4,4,-97.156982152777,46.857941216063,1,Ap,0,21,54.1,35.5,10.4,41.28,2.28,2.28,0,.,3.9216,3.82,0.208,7.09,7.42,0.38,1.19,1.22,0.325,5/3/2016,SR,,
45,2016,ND,Durbin,4,4,-97.156982152777,46.857941216063,2,Bk,21,70,66.4,26.8,6.8,37.52,2.02,1.11,0.91,.,1.9092,2,0.108,7.7,8.11,0.61,1.37,1.16,0.343,5/3/2016,SR,,
45,2016,ND,Durbin,4,4,-97.156982152777,46.857941216063,3,Bt1,70,95,71.2,23.4,5.4,37.29,1.73,0.73,1,.,1.2556,1.63,0.073,7.86,8.25,0.47,1.39,1.11,0.321,5/3/2016,SR,,
45,2016,ND,Durbin,4,4,-97.156982152777,46.857941216063,4,Bt2,95,120,76.9,20,3.1,38.62,1.65,0.62,1.03,.,1.0664,1.49,0.06,7.66,8.07,0.8,1.58,1.06,0.298,5/3/2016,SR,,
46,2016,NE,Kyes,1,1,-98.110251331405,41.193208947318,1,Ap,0,18,15.8,34.6,49.6,14.58,1.1,1.1,0,.,1.892,1.95,0.109,6.02,6.78,.,1.57,1.49,0.177,4/5/2016,SR,,Mapped as Lockton
46,2016,NE,Kyes,1,1,-98.110251331405,41.193208947318,2,A,18,40,20.7,31.6,47.7,17.2,0.8,0.8,0,.,1.376,1.61,0.072,6.01,6.7,.,1.57,1.51,0.209,4/5/2016,SR,,
46,2016,NE,Kyes,1,1,-98.110251331405,41.193208947318,3,Bt,40,68,32.1,45.1,22.8,25.62,0.43,0.43,0,.,0.7396,1.2,0.06,6.46,7.05,.,1.52,1.43,0.222,4/5/2016,SR,,
46,2016,NE,Kyes,1,1,-98.110251331405,41.193208947318,4,BC,68,85,16.1,28.6,55.3,14.41,0.22,0.22,0,.,0.3784,0.67,0.035,6.83,7.37,.,1.61,1.55,0.079,4/5/2016,SR,,
46,2016,NE,Kyes,1,1,-98.110251331405,41.193208947318,5,C,85,120,2.8,2,95.2,2.74,0.03,0.03,0,.,0.0516,0.13,0.012,6.81,7.54,.,1.62,1.47,0.043,4/5/2016,SR,Very Sandy,
46,2016,NE,Kyes,2,2,-98.110421809781,41.193428554548,1,Ap,0,20,15.5,42,42.5,15.22,1.61,1.61,0,.,2.7692,2.77,0.15,6.25,6.78,.,1.52,1.54,0.188,4/5/2016,SR,,
46,2016,NE,Kyes,2,2,-98.110421809781,41.193428554548,2,A,20,53,19.4,36.9,43.7,16.95,1.06,1.06,0,.,1.8232,1.92,0.104,6.22,6.79,.,1.53,1.53,0.205,4/5/2016,SR,,
46,2016,NE,Kyes,2,2,-98.110421809781,41.193428554548,3,ABt,53,68,20.5,32.6,46.9,16.75,0.68,0.68,0,.,1.1696,1.34,0.072,6.3,6.9,.,1.68,1.54,0.183,4/5/2016,SR,,
46,2016,NE,Kyes,2,2,-98.110421809781,41.193428554548,4,Bt,68,92,19.6,30.9,49.5,17.09,0.28,0.28,0,.,0.4816,0.85,0.045,6.37,7,.,1.68,1.54,0.14,4/5/2016,SR,,
46,2016,NE,Kyes,2,2,-98.110421809781,41.193428554548,5,C,92,120,3.5,5.4,91.1,5.21,0.08,0.08,0,.,0.1376,0.28,0.022,6.45,7.06,.,1.75,1.48,0.029,4/5/2016,SR,Very Sandy,
46,2016,NE,Kyes,3,3,-98.110428879596,41.19378336184,1,Ap,0,24,14.3,43.7,42,15.66,1.45,1.45,0,.,2.494,2.54,0.139,5.96,6.44,.,1.55,1.54,0.186,4/5/2016,SR,,
46,2016,NE,Kyes,3,3,-98.110428879596,41.19378336184,2,ABt,24,50,24.3,41.9,33.8,19.37,0.76,0.76,0,.,1.3072,1.52,0.078,6.27,6.75,.,1.65,1.5,0.214,4/5/2016,SR,,
46,2016,NE,Kyes,3,3,-98.110428879596,41.19378336184,3,Bt,50,78,32.3,43.2,24.5,25.3,0.32,0.29,0.03,.,0.4988,0.98,0.048,7.35,7.72,.,1.56,1.44,0.251,4/5/2016,SR,,
46,2016,NE,Kyes,3,3,-98.110428879596,41.19378336184,4,Btg,78,106,28.9,46.2,24.9,23.6,0.17,0.17,0,.,0.2924,0.71,0.031,7.16,7.6,.,1.75,1.45,0.209,4/5/2016,SR,,
46,2016,NE,Kyes,3,3,-98.110428879596,41.19378336184,5,C,106,120,3.9,7.2,88.9,5.04,0.04,0.04,0,.,0.0688,0.2,0.019,6.9,7.62,.,.,1.49,0.056,4/5/2016,SR,Very Sandy,
46,2016,NE,Kyes,4,4,-98.110618786693,41.194019538501,1,Ap,0,28,17.1,44.5,38.4,17.15,1.36,1.36,0,.,2.3392,2.42,0.131,6.17,6.86,.,1.59,1.53,0.206,4/5/2016,SR,,
46,2016,NE,Kyes,4,4,-98.110618786693,41.194019538501,2,A,28,50,22.7,42.3,35,19.32,1.19,1.19,0,.,2.0468,2.17,0.107,6.11,6.75,.,1.45,1.5,0.242,4/5/2016,SR,,
46,2016,NE,Kyes,4,4,-98.110618786693,41.194019538501,3,ABt,50,75,29.5,39.7,30.8,22.92,0.67,0.67,0,.,1.1524,1.55,0.081,6.38,6.86,.,1.53,1.47,0.252,4/5/2016,SR,,
46,2016,NE,Kyes,4,4,-98.110618786693,41.194019538501,4,Btg,75,93,35.3,46.6,18.1,26.26,0.28,0.28,0,.,0.4816,0.97,0.075,6.59,7.04,.,1.77,1.4,0.214,4/5/2016,SR,,
46,2016,NE,Kyes,4,4,-98.110618786693,41.194019538501,5,Btk,93,105,26.1,43.6,30.3,21.23,0.37,0.2,0.17,.,0.344,0.69,0.04,7.46,7.78,.,1.69,1.48,0.207,4/5/2016,SR,,
46,2016,NE,Kyes,4,4,-98.110618786693,41.194019538501,6,C,105,120,2.4,2.9,94.7,3.05,0.04,0.04,0,.,0.0688,0.16,0.013,6.85,7.64,.,1.52,1.47,0.067,4/5/2016,SR,Very Sandy,
47,2016,NE,SCAL,1,4,-98.14522655666,40.578814286624,1,Ap,0,20,22.8,67.3,9.9,21.08,1.88,1.88,0,.,3.2336,3.39,0.177,5.92,6.56,.,1.22,1.44,0.128,4/6/2016,SR,,Mapped as Hastings
47,2016,NE,SCAL,1,4,-98.14522655666,40.578814286624,2,A,20,40,34.7,57.8,7.5,26.86,1.14,1.14,0,.,1.9608,2.46,0.117,5.72,6.32,.,1.41,1.36,0.23,4/6/2016,SR,,
47,2016,NE,SCAL,1,4,-98.14522655666,40.578814286624,3,Bt1,40,58,41.9,51.8,6.3,30.71,0.59,0.59,0,.,1.0148,1.73,0.073,6.32,6.8,.,1.49,1.31,0.268,4/6/2016,SR,,
47,2016,NE,SCAL,1,4,-98.14522655666,40.578814286624,4,Bt2,58,85,32.9,60,7.1,26.46,0.33,0.33,0,.,0.5676,1.17,0.055,6.49,6.99,.,1.56,1.37,0.236,4/6/2016,SR,Btk?,
47,2016,NE,SCAL,1,4,-98.14522655666,40.578814286624,5,B,85,120,29.3,63.9,6.8,26.58,0.19,0.19,0,.,0.3268,0.97,0.041,6.54,7.01,.,1.45,1.39,0.248,4/6/2016,SR,,
47,2016,NE,SCAL,2,3,-98.145628678494,40.578724962571,1,Ap,0,19,26.6,64.7,8.7,22.76,1.84,1.84,0,.,3.1648,3.32,0.179,5.9,6.44,.,1.07,1.41,0.162,4/6/2016,SR,,
47,2016,NE,SCAL,2,3,-98.145628678494,40.578724962571,2,A,19,34,35.3,57.4,7.3,25.25,1.2,1.2,0,.,2.064,2.49,0.115,5.93,6.51,.,1.36,1.36,0.257,4/6/2016,SR,,
47,2016,NE,SCAL,2,3,-98.145628678494,40.578724962571,3,Bt1,34,55,40.7,53,6.3,30.11,0.62,0.62,0,.,1.0664,1.78,0.079,6.43,6.81,.,1.52,1.32,0.268,4/6/2016,SR,,
47,2016,NE,SCAL,2,3,-98.145628678494,40.578724962571,4,Bt2,55,80,33.6,58.5,7.9,27.13,0.32,0.32,0,.,0.5504,1.23,0.056,6.52,7.04,.,1.53,1.37,0.245,4/6/2016,SR,,
